23880976	/m/076tl03	The Chinese Stuntman	1982-07-15			"{""/m/0653m"": ""Standard Mandarin"", ""/m/012w70"": ""Cantonese""}"	"{""/m/03h64"": ""Hong Kong"", ""/m/06f32"": ""Taiwan""}"	"{""/m/02kdv5l"": ""Action"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/03k9fj"": ""Adventure""}"	Chang Wei , a stuntman, is called to the secret island owned by the mysterious Fu Chi . Here he competes in a martial arts tournament to investigate the suspicious surroundings.
24113868	/m/07k5wgw	Lenny the Wonder Dog	2004		85	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/0hqxf"": ""Family Film"", ""/m/01z4y"": ""Comedy"", ""/m/03k9fj"": ""Adventure""}"	The film tells the story of a Polish Resistance group which discovers details of the manufacture of the German V-1 'Flying Bomb' at Peenemünde in 1943. Liasing with service chiefs in London, the group manage to pass on enough information to convince them to launch a bombing raid and, in the climax to the film, are able to 'steal' a V-1 which lands in a field during testing and arrange for its transport back to the UK.
24115071	/m/07kdqgc	Sgt. Pepper Live	2009-08-25		60	"{""/m/02h40lc"": ""English Language""}"	{}	"{""/m/0d2rhq"": ""Concert film""}"	The film tells the story of a Polish Resistance group which discovers details of the manufacture of the German V-1 'Flying Bomb' at Peenemünde in 1943. Liasing with service chiefs in London, the group manage to pass on enough information to convince them to launch a bombing raid and, in the climax to the film, are able to 'steal' a V-1 which lands in a field during testing and arrange for its transport back to the UK.
24115407	/m/07kcqyq	Wild Wild Winter	1966-01-05		80	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/04t36"": ""Musical"", ""/m/05p553"": ""Comedy film"", ""/m/02b5_l"": ""Teen""}"	Fraternity brothers at the fictional Alpine College in the mountains recruit Ronnie Duke , a surfer friend from California to seduce Susan Benchley , head of the school sorority and secretary to Dean Carlton , because Susan has brainwashed the other female students on campus to avoid dating the boys. Ronnie sets out a plan to become captain of the ski team and win over Susan, who is engaged to John Harris , while he also attempts to save the school from its financial troubles.
24115698	/m/07kg8tz	Mala Pilla	1938		175	"{""/m/09s02"": ""Telugu language""}"	"{""/m/03rk0"": ""India""}"	"{""/m/07s9rl0"": ""Drama""}"	Fraternity brothers at the fictional Alpine College in the mountains recruit Ronnie Duke , a surfer friend from California to seduce Susan Benchley , head of the school sorority and secretary to Dean Carlton , because Susan has brainwashed the other female students on campus to avoid dating the boys. Ronnie sets out a plan to become captain of the ski team and win over Susan, who is engaged to John Harris , while he also attempts to save the school from its financial troubles.
24117367	/m/07kgq4n	All The Best: Fun Begins	2009-10-16		128	"{""/m/03k50"": ""Hindi Language""}"	"{""/m/03rk0"": ""India""}"	"{""/m/03q4nz"": ""World cinema"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04t36"": ""Musical"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action"", ""/m/01chg"": ""Bollywood""}"	Fraternity brothers at the fictional Alpine College in the mountains recruit Ronnie Duke , a surfer friend from California to seduce Susan Benchley , head of the school sorority and secretary to Dean Carlton , because Susan has brainwashed the other female students on campus to avoid dating the boys. Ronnie sets out a plan to become captain of the ski team and win over Susan, who is engaged to John Harris , while he also attempts to save the school from its financial troubles.
24117848	/m/07kjcrx	Chihuanhas	2010			{}	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/0gf28"": ""Parody"", ""/m/03npn"": ""Horror""}"	Fraternity brothers at the fictional Alpine College in the mountains recruit Ronnie Duke , a surfer friend from California to seduce Susan Benchley , head of the school sorority and secretary to Dean Carlton , because Susan has brainwashed the other female students on campus to avoid dating the boys. Ronnie sets out a plan to become captain of the ski team and win over Susan, who is engaged to John Harris , while he also attempts to save the school from its financial troubles.
24118182	/m/07kf470	Pesu	2010			"{""/m/07c9s"": ""Tamil Language""}"	"{""/m/03rk0"": ""India""}"	"{""/m/02l7c8"": ""Romance Film""}"	Fraternity brothers at the fictional Alpine College in the mountains recruit Ronnie Duke , a surfer friend from California to seduce Susan Benchley , head of the school sorority and secretary to Dean Carlton , because Susan has brainwashed the other female students on campus to avoid dating the boys. Ronnie sets out a plan to become captain of the ski team and win over Susan, who is engaged to John Harris , while he also attempts to save the school from its financial troubles.
24118980	/m/07k64zv	Kung Fu Cyborg			102	"{""/m/03115z"": ""Mandarin Chinese"", ""/m/012w70"": ""Cantonese""}"	"{""/m/03h64"": ""Hong Kong""}"	"{""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/0gw5qqq"": ""Chinese Movies""}"	"Officer De Ming is the pinnacle of modern law enforcement. Courteous. Courageous. Committed. Almost human. Designed to handle assignments too dangerous for traditional methods, De Ming is the first in the TN Research Bureau’s ""K Series""—a revolutionary cybernetic organism programmed with a sophisticated social conscience. Sent to a remote town as part of a covert training operation, De Ming is placed under the supervision of the local police captain, Xu Dachun. Xu’s mission: facilitate De Ming’s integration into the community while protecting the secret of his young protégé’s true identity. Charmed with a talent for delivering both justice and compassion, De Ming is quick to win the hearts of the town residents—though none more completely than that of Su Mei, a fellow officer who also happens to be the object of the captain’s secret affection. Nothing in De Ming’s programming has prepared him for this. But affairs of the heart are put on hold when word arrives that one of De Ming’s cybernetic siblings, the K-88, has disappeared after suffering a critical neural meltdown. Together, the two men hunt down and confront the malfunctioning cyborg in a spectacular clash of artificial wills that leaves the captain scarred, and De Ming confused and conflicted about his role in human society. Mission completed, the consequences of De Ming’s actions continue to haunt the young cyborg. The captain’s behavior has become increasingly strange and erratic since the battle with the K-88, a fact that De Ming feels compelled to hide from co-workers and superiors. Su Mei’s behavior is no less troubling as she seems incapable of understanding that as a machine he is unable to love her in the way she so desperately desires. Torn between his bond to humanity and the knowledge that he will never be a part of it, De Ming must find within himself the strength to defeat the group of cyborg assassins that has descended on the town to avenge his betrayal of cyborg."
24119864	/m/07k8f72	Trophy Kids	2010			"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/06cvj"": ""Romantic comedy"", ""/m/07s9rl0"": ""Drama""}"	To win the celebrity and self-made wealth he craves, an aimless, twenty-something Manhattan playboy devises a film based on his party-boy, club-going lifestyle, and hires a self-destructive aspiring playwright to ghost the feature script. As the mismatched pair struggles to complete the script and get a handle on their misdirected lives, they reveal the sometimes comedic, sometimes tragic behaviors of 'Generation Y'- a generation taught to believe each was incomparably special and messianically gifted. Though they begin to vie for the affections of the same girl, and their chance at success and happiness threatens to crumble, they ultimately each find their own, unique life truths.
24120424	/m/07kjcv2	Tenali Ramakrishna	1956-01-12			"{""/m/07c9s"": ""Tamil Language"", ""/m/09s02"": ""Telugu language""}"	"{""/m/03rk0"": ""India""}"	"{""/m/01t_vv"": ""Comedy-drama""}"	The Deccan Sultans of Berar, Ahmednagar, Bidar, Bijapur and Golconda who the splinters from the erstwhile Bahmani Sultnate now unite with the common purpose to defeat of Krishnadeva Raya and the conquest of the prosperous Vijayanagaram. They send their stooge Kanakaraj to assassinate Krishnadeva Raya, but Kanakaraj fails in his mission and is put to death. Then they planned courtesan Krishnasini. Krishnasini enters Vijayanagaram, and with her acclaimed dancing skills, manages to elicit the notice of the King, a great connoisseur of arts and beauty. She then plays her cards cleverly and besotted by her intelligent repartees and smoldering sensuousness, the susceptible King is soon a puppet in her hands. Orders are given that anyone who enters their private chamber would be beheaded and the King spends with Krishnasini’s for months. Reports reach the ministers that the Sultans are planning to take advantage of the King’s inaccessibility and launch a combined attack on Vijayanagaram. Worried at the state of affairs, Tenali Raman braves the prohibitory order and enters Krishnasini’s abode dressed as a woman, but all his appeals to the King seem to fall on deaf ears. Meanwhile Queen Thirumalamba falls seriously sick and the King finally comes out of his daze. Once the King is at his wife’s bedside, Tenali Ramakrishna manages to gain entry into Krishnasini’s house again, this time under the guise of an omniscient saint who assures her that he would bring the King back to her. He catches her red-handed with her gang of spies, and signals to the hidden soldiers to surround her. Realized that the game is up, Krishnasini prefers a dignified death. Shocked to see her stab herself, Timmarusu remonstrates with her that she has acted in haste, for the King would have certainly forgiven her.
24121200	/m/07kb8gb	A Confucian Confusion	1994-05		132	"{""/m/01r2l"": ""Chinese language"", ""/m/0g1jw"": ""Taiwanese"", ""/m/03115z"": ""Mandarin Chinese"", ""/m/0653m"": ""Standard Mandarin""}"	"{""/m/06f32"": ""Taiwan""}"	"{""/m/0hj3n0w"": ""Ensemble Film"", ""/m/02h8pkk"": ""Family Drama"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/01z4y"": ""Comedy"", ""/m/03mqtr"": ""Political drama""}"	The Deccan Sultans of Berar, Ahmednagar, Bidar, Bijapur and Golconda who the splinters from the erstwhile Bahmani Sultnate now unite with the common purpose to defeat of Krishnadeva Raya and the conquest of the prosperous Vijayanagaram. They send their stooge Kanakaraj to assassinate Krishnadeva Raya, but Kanakaraj fails in his mission and is put to death. Then they planned courtesan Krishnasini. Krishnasini enters Vijayanagaram, and with her acclaimed dancing skills, manages to elicit the notice of the King, a great connoisseur of arts and beauty. She then plays her cards cleverly and besotted by her intelligent repartees and smoldering sensuousness, the susceptible King is soon a puppet in her hands. Orders are given that anyone who enters their private chamber would be beheaded and the King spends with Krishnasini’s for months. Reports reach the ministers that the Sultans are planning to take advantage of the King’s inaccessibility and launch a combined attack on Vijayanagaram. Worried at the state of affairs, Tenali Raman braves the prohibitory order and enters Krishnasini’s abode dressed as a woman, but all his appeals to the King seem to fall on deaf ears. Meanwhile Queen Thirumalamba falls seriously sick and the King finally comes out of his daze. Once the King is at his wife’s bedside, Tenali Ramakrishna manages to gain entry into Krishnasini’s house again, this time under the guise of an omniscient saint who assures her that he would bring the King back to her. He catches her red-handed with her gang of spies, and signals to the hidden soldiers to surround her. Realized that the game is up, Krishnasini prefers a dignified death. Shocked to see her stab herself, Timmarusu remonstrates with her that she has acted in haste, for the King would have certainly forgiven her.
